Student ID,Course Name
188,Access Controls
189,Security & Database Vulnerabilities
189,Cryptography 
189,Cloud Computing Concepts
189,Principles of Computing
189,Algorithms
189,Moralities of Everyday Life
189,MBA Essentials
190,Presentation skills: Effective Presentation Delivery
190,Introduction to Philosophy
190,Teaching and Assessing Clinical Skills
190,Health Concepts 
190,Grammar and Punctuation
190,Python Data Structures
190,Artificial Intelligence
190,Cryptography 
190,Algorithms
190,R Programming
190,Machine Learning
191,Introduction to Data Science in Python
191,Deep Learning in Python
191,Blockchain in Business
191,R Programming
191,Programming with MATLAB
191,The Data Scientist�s Toolbox
191,C++ For C Programmers
192,Python and Statistics for Financial Analysis
192,Matrix Algebra for Engineers
192,Introduction to Mathematical Thinking
193,Getting and Cleaning Data
193,Ruby on Rails
193,Introduction to Big Data
193,Become a Digital Marketer
193,Mastering Data Analysis in Excel
193,Blockchain in Business
193,Java Programming
193,Android App Development
193,Introduction to iOS App Development
193,"Tables, Data & Networking in iOS"
194,Introduction to Game Development
194,Java Programming: Solving Problems with Software
195,Mobile Applications for Android
195,Vector Calculus for Engineers
195,Regression Model
195,Differential Equations for Engineers
195,Statistical Inference
195,"Programming Foundations with JavaScript, HTML and CSS"
196,Responsive Web Design
196,Introduction to Web Development
196,Introduction to HTML5
196,Product Strategy
196,System Administration 
196,SRS Documents: Requirements and Diagrammatic Notation
196,Software Requirements Prioritization
197,Requirements Gathering for Secure Software Development
197,IT Infrastructure Services
197,MBA Essentials
198,SQL Server
198,Matrix Algebra for Engineers
198,Linear Regression for Business Statistics
198,database fundamentals
198,Database Management Essentials
198,MongoDB Aggregation Framework
198,Applications in Engineering Mechanics
198,Robotics 
198,MOS Transistors
198,Introduction to Power Electronics
199,Embedded Hardware and Operating Systems
199,Advanced Converter Control Techniques
200,Embedded Hardware and Operating Systems
201,Internet of Things
201,Network Security
201,"Cyberwar, Surveillance and Security"
201,Ethical Hacking
201,Access Controls
201,Security & Database Vulnerabilities
201,Cryptography 
201,Cloud Computing Concepts
201,Principles of Computing
201,Algorithms
201,Moralities of Everyday Life
202,MBA Essentials
203,Presentation skills: Effective Presentation Delivery
203,Introduction to Philosophy
203,Teaching and Assessing Clinical Skills
203,Health Concepts 
204,Grammar and Punctuation
204,Vector Calculus for Engineers
204,Regression Model
204,Differential Equations for Engineers
204,Statistical Inference
204,"Programming Foundations with JavaScript, HTML and CSS"
204,Responsive Web Design
204,Introduction to Web Development
204,Introduction to HTML5
205,Product Strategy
205,System Administration 
205,SRS Documents: Requirements and Diagrammatic Notation
205,Software Requirements Prioritization
205,Requirements Gathering for Secure Software Development
205,IT Infrastructure Services
205,MBA Essentials
205,SQL Server
205,Matrix Algebra for Engineers
206,Linear Regression for Business Statistics
206,database fundamentals
207,Database Management Essentials
207,MongoDB Aggregation Framework
208,Applications in Engineering Mechanics
208,Robotics 
208,MOS Transistors
208,Introduction to Power Electronics
208,Embedded Hardware and Operating Systems
208,Vector Calculus for Engineers
208,Regression Model
209,Differential Equations for Engineers
209,Statistical Inference
210,"Programming Foundations with JavaScript, HTML and CSS"
210,Responsive Web Design
210,Introduction to Web Development
210,Introduction to HTML5
210,Product Strategy
210,System Administration 
210,SRS Documents: Requirements and Diagrammatic Notation
210,Software Requirements Prioritization
210,Requirements Gathering for Secure Software Development
210,IT Infrastructure Services
211,MBA Essentials
211,SQL Server
211,Matrix Algebra for Engineers
212,Linear Regression for Business Statistics
212,database fundamentals
213,Database Management Essentials
213,MongoDB Aggregation Framework
213,Applications in Engineering Mechanics
213,Robotics 
213,MOS Transistors
213,Introduction to Power Electronics
214,Embedded Hardware and Operating Systems
214,Vector Calculus for Engineers
215,Regression Model
215,Differential Equations for Engineers
215,Statistical Inference
215,"Programming Foundations with JavaScript, HTML and CSS"
216,Responsive Web Design
216,Introduction to Web Development
217,Introduction to HTML5
217,Product Strategy
217,System Administration 
217,SRS Documents: Requirements and Diagrammatic Notation
217,Software Requirements Prioritization
218,Requirements Gathering for Secure Software Development
218,IT Infrastructure Services
218,MBA Essentials
218,SQL Server
218,Matrix Algebra for Engineers
219,Linear Regression for Business Statistics
219,database fundamentals
219,Database Management Essentials
219,MongoDB Aggregation Framework
219,Applications in Engineering Mechanics
219,Robotics 
220,MOS Transistors
220,Introduction to Power Electronics
220,Embedded Hardware and Operating Systems
220,Vector Calculus for Engineers
220,Regression Model
221,Differential Equations for Engineers
221,Statistical Inference
222,"Programming Foundations with JavaScript, HTML and CSS"
222,Responsive Web Design
223,Introduction to Web Development
223,Introduction to HTML5
223,Product Strategy
223,System Administration 
223,SRS Documents: Requirements and Diagrammatic Notation
223,Software Requirements Prioritization
224,Requirements Gathering for Secure Software Development
224,IT Infrastructure Services
224,MBA Essentials
224,SQL Server
224,Matrix Algebra for Engineers
224,Linear Regression for Business Statistics
224,database fundamentals
224,Database Management Essentials
224,MongoDB Aggregation Framework
224,Applications in Engineering Mechanics
224,Robotics 
225,MOS Transistors
225,Introduction to Power Electronics
226,Embedded Hardware and Operating Systems
226,Python Data Structures
226,Artificial Intelligence
226,Cryptography 
226,Algorithms
227,R Programming
227,Machine Learning
227,Introduction to Data Science in Python
227,Deep Learning in Python
227,Blockchain in Business
227,Python Data Structures
227,Artificial Intelligence
227,Cryptography 
228,Algorithms
228,R Programming
228,Machine Learning
229,Introduction to Data Science in Python
229,Deep Learning in Python
229,Blockchain in Business
229,Python Data Structures
229,Artificial Intelligence
229,Cryptography 
229,Algorithms
229,R Programming
229,Machine Learning
229,Introduction to Data Science in Python
230,Deep Learning in Python
230,Blockchain in Business
230,Python Data Structures
231,Artificial Intelligence
231,Cryptography 
231,Algorithms
231,R Programming
231,Machine Learning
231,Introduction to Data Science in Python
232,Deep Learning in Python
232,Blockchain in Business
232,Python Data Structures
232,Artificial Intelligence
232,Cryptography 
232,Algorithms
232,R Programming
232,Machine Learning
232,Introduction to Data Science in Python
233,Deep Learning in Python
233,Blockchain in Business
233,Python Data Structures
234,Artificial Intelligence
234,Cryptography 
234,Algorithms
234,R Programming
234,Machine Learning
234,Introduction to Data Science in Python
234,Deep Learning in Python
234,Blockchain in Business
235,Python Data Structures
235,Artificial Intelligence
235,Cryptography 
235,Algorithms
235,R Programming
235,Machine Learning
236,Introduction to Data Science in Python
236,Deep Learning in Python
236,Blockchain in Business
236,Python Data Structures
237,Artificial Intelligence
237,Cryptography 
237,Algorithms
238,R Programming
238,Machine Learning
238,Introduction to Data Science in Python
238,Deep Learning in Python
238,Blockchain in Business
238,Python Data Structures
238,Artificial Intelligence
238,Cryptography 
238,Algorithms
239,R Programming
239,Machine Learning
239,Introduction to Data Science in Python
239,Deep Learning in Python
240,Blockchain in Business
241,System Administration 
241,Python Data Structures
241,Artificial Intelligence
241,Machine Learning
241,Introduction to Data Science in Python
241,Deep Learning in Python
241,Programming with MATLAB
242,The Data Scientist�s Toolbox
242,C++ For C Programmers
242,Python and Statistics for Financial Analysis
243,Introduction to Mathematical Thinking
243,Getting and Cleaning Data
243,Ruby on Rails
243,Introduction to Big Data
243,Become a Digital Marketer
243,Mastering Data Analysis in Excel
243,Blockchain in Business
243,Network Security
243,"Cyberwar, Surveillance and Security"
243,Java Programming
243,Android App Development
244,Introduction to iOS App Development
244,"Tables, Data & Networking in iOS"
245,Introduction to Game Development
245,Java Programming: Solving Problems with Software
246,Mobile Applications for Android
246,Vector Calculus for Engineers
246,Regression Model
246,Differential Equations for Engineers
246,Statistical Inference
246,Python Data Structures
246,Artificial Intelligence
246,Machine Learning
246,Introduction to Data Science in Python
246,Deep Learning in Python
246,"Programming Foundations with JavaScript, HTML and CSS"
247,Responsive Web Design
248,Introduction to Web Development
248,Introduction to HTML5
248,Product Strategy
248,System Administration 
248,SRS Documents: Requirements and Diagrammatic Notation
248,Software Requirements Prioritization
248,Requirements Gathering for Secure Software Development
248,IT Infrastructure Services
248,MBA Essentials
248,SQL Server
249,Matrix Algebra for Engineers
249,Linear Regression for Business Statistics
249,database fundamentals
249,Database Management Essentials
249,MongoDB Aggregation Framework
249,Applications in Engineering Mechanics
249,Robotics 
249,MOS Transistors
249,Introduction to Power Electronics
250,Embedded Hardware and Operating Systems
250,Advanced Converter Control Techniques
250,Embedded Hardware and Operating Systems
250,Internet of Things
250,Network Security
250,"Cyberwar, Surveillance and Security"
250,Ethical Hacking
250,Access Controls
251,Security & Database Vulnerabilities
251,Cryptography 
251,Cloud Computing Concepts
251,Principles of Computing
251,Algorithms
251,R Programming
252,Programming with MATLAB
252,The Data Scientist�s Toolbox
252,C++ For C Programmers
253,Python and Statistics for Financial Analysis
253,Matrix Algebra for Engineers
253,Introduction to Mathematical Thinking
253,Getting and Cleaning Data
253,Ruby on Rails
253,Introduction to Big Data
253,Become a Digital Marketer
253,Mastering Data Analysis in Excel
254,Blockchain in Business
254,Algorithms
254,R Programming
254,Machine Learning
254,Introduction to Data Science in Python
254,Deep Learning in Python
254,Blockchain in Business
254,Introduction to Mathematical Thinking
254,Getting and Cleaning Data
255,Ruby on Rails
255,Introduction to Big Data
255,Become a Digital Marketer
256,Mastering Data Analysis in Excel
256,Blockchain in Business
256,Health Concepts 
256,Moralities of Everyday Life
256,MBA Essentials
256,Presentation skills: Effective Presentation Delivery
256,Introduction to Philosophy
256,Teaching and Assessing Clinical Skills
257,Health Concepts 
257,Grammar and Punctuation
257,Python Data Structures
257,Artificial Intelligence
257,Cryptography 
257,Algorithms
257,R Programming
257,Machine Learning
258,Introduction to Data Science in Python
258,Deep Learning in Python
